Site Code,Site,AED Site,Year,mm,dd,area,num_cells,num_outputs,age_surface,age_bottom,salinity_surface,salinity_ bottom,temp_surface,temp_bottom,oxygen_surface,oxygen_bottom,nh4_surface,nh4_bottom,CHLA,sal_strat,sal_strat_area,lowoxygen_area,hypoxia_area,temp_surface_avg,temp_surface_max,sal_strat_history,lowoxygen_frequency,hypoxia_frequency,anoxia_frequency,cyano_hab_index_avg,dino_hab_index_avg,mag_hsi_avg,wqi_avg
HallettMC2AU17_21m_1609,Mandurah_Channel,Mandurah Channel,2017,04,13,2300966.8901,1111.0000,,44.3263,46.0723,36.6586,36.7052,21.5714,20.7063,7.1784,7.2362,0.0506,0.0492,37.2328,0.0465,0.0000,1.1898,0.1153,22.6120,26.9448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0384,0.0000,0.5402,
HallettMC2SP17_21m_1613,Mandurah_Channel,Mandurah Channel,2017,10,19,2300966.8901,1111.0000,,40.5740,37.4991,24.6192,26.0678,18.8654,18.3393,8.7988,8.5618,0.0207,0.0161,42.9800,1.4486,4.7924,0.0895,0.0895,16.6671,22.4271,4.7511,0.0000,0.0000,0.0000,0.0046,0.1652,0.0000,0.6867,
HallettMC2SU18_21m_1617,Mandurah_Channel,Mandurah Channel,2018,01,11,2300968.5000,1111.0000,,32.9918,34.3645,37.7492,37.7851,27.4066,26.5569,6.8787,6.7450,0.0367,0.0323,14.0394,0.0676,0.0000,0.0448,0.0000,25.0849,31.4756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.8748,
HallettMC2W17_21m_1621,Mandurah_Channel,Mandurah Channel,2017,06,26,2300966.8901,1111.0000,,53.8231,53.2986,34.4052,34.5086,13.7318,13.5085,7.4681,7.3349,0.0401,0.0385,6.3717,0.1033,0.0000,0.1157,0.0000,14.0193,17.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0449,0.0000,0.7937,
VealeMC4SU-9_102.5m_125,Mandurah_Channel,Mandurah Channel,2009,01,14,2300968.5000,1111.0000,,30.2038,33.2485,38.9097,39.1737,22.3216,22.3172,6.4803,6.4362,0.0140,0.0136,11.4429,0.2639,0.0000,0.0000,0.0000,22.7048,26.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.9650,
VealeMC4AU-9_102.5m_145,Mandurah_Channel,Mandurah Channel,2009,04,07,2300968.5000,1111.0000,,19.9082,19.8669,35.5351,35.5377,18.1631,17.0325,7.2138,7.1573,0.0020,0.0019,2.1664,0.0027,0.0000,0.0000,0.0000,18.9910,23.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.8128,
VealeMC4SP-8_102.5m_180,Mandurah_Channel,Mandurah Channel,2008,10,14,2300968.5000,1111.0000,,35.6972,32.7489,30.9110,31.5858,16.8540,16.3371,7.8527,7.8034,0.0055,0.0040,1.7437,0.6748,0.1680,0.0000,0.0000,16.0888,20.0563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0638,0.0000,0.9990,
VealeMC4SU-10_102.5m_200,Mandurah_Channel,Mandurah Channel,2010,01,15,2300968.5000,1111.0000,,31.3257,33.0492,39.1355,39.2875,24.3029,22.7211,6.4378,6.2854,0.0441,0.0404,6.0810,0.0951,0.0000,0.1025,0.0000,22.8739,29.4813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.9838,
VealeMC4AU-10_102.5m_220,Mandurah_Channel,Mandurah Channel,2010,04,15,2300968.5000,1111.0000,,27.9130,28.9231,37.1602,37.2577,18.4004,18.3654,7.3846,7.3851,0.0144,0.0154,20.6348,0.0679,0.0000,0.0000,0.0000,21.0970,25.0702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.6442,
VealeMC4W-9_102.5m_240,Mandurah_Channel,Mandurah Channel,2009,07,09,2300968.5000,1111.0000,,33.4155,31.6382,29.2950,30.7574,12.5685,12.6479,8.6230,8.3359,0.0054,0.0045,0.4840,0.7503,0.0000,0.0000,0.0000,12.4826,15.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,0.0000,0.9998,
VealeMC4SP-9_102.5m_260,Mandurah_Channel,Mandurah Channel,2009,10,12,2300968.5000,1111.0000,,33.9535,28.1697,22.6269,25.8075,17.4752,17.5503,7.9098,7.6543,0.0027,0.0026,0.7209,1.6095,16.7325,0.0895,0.0895,15.3221,22.3443,3.8350,0.0000,0.0000,0.0000,0.0303,0.0633,0.0000,0.9206,
VealeMC4SP42008_21m_788,Mandurah_Channel,Mandurah Channel,2008,10,14,2300968.5000,1111.0000,,35.6972,32.7489,30.9110,31.5858,16.8540,16.3371,7.8527,7.8034,0.0055,0.0040,1.7437,0.6748,0.1680,0.0000,0.0000,16.0888,20.0563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0638,0.0000,0.9990,
VealeMC4SU42009_21m_808,Mandurah_Channel,Mandurah Channel,2009,01,14,2300968.5000,1111.0000,,30.2038,33.2485,38.9097,39.1737,22.3216,22.3172,6.4803,6.4362,0.0140,0.0136,11.4429,0.2639,0.0000,0.0000,0.0000,22.7048,26.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.9650,
VealeMC4AU42009_21m_828,Mandurah_Channel,Mandurah Channel,2009,04,07,2300968.5000,1111.0000,,19.9082,19.8669,35.5351,35.5377,18.1631,17.0325,7.2138,7.1573,0.0020,0.0019,2.1664,0.0027,0.0000,0.0000,0.0000,18.9910,23.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.8128,
VealeMC4W42009_21m_848,Mandurah_Channel,Mandurah Channel,2009,07,09,2300968.5000,1111.0000,,33.4155,31.6382,29.2950,30.7574,12.5685,12.6479,8.6230,8.3359,0.0054,0.0045,0.4840,0.7503,0.0000,0.0000,0.0000,12.4826,15.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,0.0000,0.9998,
VealeMC4SP42009_21m_868,Mandurah_Channel,Mandurah Channel,2009,10,12,2300968.5000,1111.0000,,33.9535,28.1697,22.6269,25.8075,17.4752,17.5503,7.9098,7.6543,0.0027,0.0026,0.7209,1.6095,16.7325,0.0895,0.0895,15.3221,22.3443,3.8350,0.0000,0.0000,0.0000,0.0303,0.0633,0.0000,0.9206,
VealeMC4SU42010_21m_888,Mandurah_Channel,Mandurah Channel,2010,01,15,2300968.5000,1111.0000,,31.3257,33.0492,39.1355,39.2875,24.3029,22.7211,6.4378,6.2854,0.0441,0.0404,6.0810,0.0951,0.0000,0.1025,0.0000,22.8739,29.4813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.9838,
VealeMC4AU42010_21m_908,Mandurah_Channel,Mandurah Channel,2010,04,15,2300968.5000,1111.0000,,27.9130,28.9231,37.1602,37.2577,18.4004,18.3654,7.3846,7.3851,0.0144,0.0154,20.6348,0.0679,0.0000,0.0000,0.0000,21.0970,25.0702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.6442,
HallettMC3AU-16_21m_1488,Mandurah_Channel,Mandurah Channel,2016,06,01,2300968.5000,1111.0000,,32.9896,33.6603,33.7457,33.9083,14.4418,13.5072,7.2617,7.3276,0.0028,0.0028,0.5314,0.1626,0.0000,0.0000,0.0000,16.0347,19.6002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0194,0.0000,0.9718,
HallettMC3SP-16_21m_1489,Mandurah_Channel,Mandurah Channel,2016,10,31,2300968.5000,1111.0000,,42.3862,37.5981,30.6326,31.4921,18.2706,17.6462,8.0473,7.8010,0.0102,0.0085,9.6597,0.8595,0.0000,0.0895,0.0000,18.1594,22.3775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0509,0.0000,0.9587,
HallettMC3SU-17_21m_1490,Mandurah_Channel,Mandurah Channel,2017,02,15,2300966.8901,1111.0000,,35.3923,37.0420,34.0891,36.9066,25.7985,25.5118,6.6141,6.8199,0.1013,0.0730,37.0982,2.8176,13.8545,2.1074,1.0591,27.1539,33.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.7526,
HallettMC3W-16_21m_1491,Mandurah_Channel,Mandurah Channel,2016,07,27,2300968.5000,1111.0000,,48.2419,49.6609,29.5502,30.3458,12.4641,11.3093,8.0957,7.9812,0.0093,0.0068,0.4595,0.7956,0.0000,0.0895,0.0000,12.0275,14.2607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0444,0.0000,0.9941,
HallettMC3AU17_21m_1610,Mandurah_Channel,Mandurah Channel,2017,04,13,2300966.8901,1111.0000,,44.3263,46.0723,36.6586,36.7052,21.5714,20.7063,7.1784,7.2362,0.0506,0.0492,37.2328,0.0465,0.0000,1.1898,0.1153,22.6120,26.9448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0384,0.0000,0.5402,
HallettMC3SP17_21m_1614,Mandurah_Channel,Mandurah Channel,2017,10,19,2300966.8901,1111.0000,,40.5740,37.4991,24.6192,26.0678,18.8654,18.3393,8.7988,8.5618,0.0207,0.0161,42.9800,1.4486,4.7924,0.0895,0.0895,16.6671,22.4271,4.7511,0.0000,0.0000,0.0000,0.0046,0.1652,0.0000,0.6867,
HallettMC3SU18_21m_1618,Mandurah_Channel,Mandurah Channel,2018,01,11,2300968.5000,1111.0000,,32.9918,34.3645,37.7492,37.7851,27.4066,26.5569,6.8787,6.7450,0.0367,0.0323,14.0394,0.0676,0.0000,0.0448,0.0000,25.0849,31.4756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.8748,
HallettMC3W17_21m_1622,Mandurah_Channel,Mandurah Channel,2017,06,26,2300966.8901,1111.0000,,53.8231,53.2986,34.4052,34.5086,13.7318,13.5085,7.4681,7.3349,0.0401,0.0385,6.3717,0.1033,0.0000,0.1157,0.0000,14.0193,17.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0449,0.0000,0.7937,
YoungMC3SU-96_102.5m_4,Mandurah_Channel,Mandurah Channel,1996,01,17,2300968.5000,1111.0000,,30.7798,34.3557,39.4139,39.8345,21.1540,20.2733,6.9658,7.0006,0.0095,0.0086,1.2340,0.4207,0.0000,0.0000,0.0000,22.5849,29.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0000,0.9999,
YoungMC3AU-96_102.5m_19,Mandurah_Channel,Mandurah Channel,1996,04,22,2300968.5000,1111.0000,,34.3109,38.0486,39.1426,39.6277,17.5279,16.9719,7.2434,7.1827,0.0160,0.0172,2.0066,0.4852,0.0000,0.0000,0.0000,19.0739,22.2085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.9932,
YoungMC3W-96_102.5m_34,Mandurah_Channel,Mandurah Channel,1996,07,25,2300968.5000,1111.0000,,22.7870,23.1685,16.4519,19.6438,11.5380,11.8694,9.6948,9.3611,0.0967,0.0849,1.5691,3.1919,12.7855,0.0000,0.0000,12.0392,13.5947,1.0846,0.0000,0.0000,0.0000,0.0106,0.1924,0.0000,0.8582,
YoungMC3SP-96_102.5m_49,Mandurah_Channel,Mandurah Channel,1996,10,15,2300968.5000,1111.0000,,27.3733,20.2663,15.0764,22.1816,17.6994,17.2503,8.4570,8.0683,0.0729,0.0487,2.4188,7.1052,39.0357,0.0000,0.0000,16.0319,21.4498,11.2634,0.0000,0.0000,0.0000,0.1469,0.1356,0.0000,0.8251,
YoungMC3SU-97_102.5m_64,Mandurah_Channel,Mandurah Channel,1997,01,13,2300968.5000,1111.0000,,31.1551,31.1432,38.4986,38.4964,24.6690,24.6448,6.4752,6.4749,0.0115,0.0114,3.2539,-0.0022,0.0000,0.0000,0.0000,22.2490,27.0488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,0.0000,0.9996,
YoungMC3AU-97_102.5m_79,Mandurah_Channel,Mandurah Channel,1997,04,08,2300968.5000,1111.0000,,21.2727,21.2825,35.8090,35.8075,19.3791,18.8392,7.2590,7.2441,0.0040,0.0036,0.5064,-0.0015,0.0000,0.0000,0.0000,20.0542,24.5805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0358,0.0000,0.9676,
YoungMC3W-97_102.5m_94,Mandurah_Channel,Mandurah Channel,1997,07,30,2300968.5000,1111.0000,,40.7309,38.7858,25.2298,27.1355,13.9086,13.2090,8.6888,8.3990,0.0134,0.0114,1.3595,1.9057,7.9759,0.0000,0.0000,11.9951,15.6632,0.0000,0.0000,0.0000,0.0000,0.0000,0.1109,0.0000,0.9460,
YoungMC3SP-97_102.5m_109,Mandurah_Channel,Mandurah Channel,1997,10,13,2300968.5000,1111.0000,,33.8790,32.5671,25.1209,26.3209,18.3544,17.3880,8.0555,7.9591,0.0071,0.0058,1.8052,1.2000,0.0000,0.0000,0.0000,17.6737,21.3855,4.6722,0.0000,0.0000,0.0000,0.0153,0.1365,0.0000,0.9113,
VealeMC3SU-9_102.5m_124,Mandurah_Channel,Mandurah Channel,2009,01,14,2300968.5000,1111.0000,,30.2038,33.2485,38.9097,39.1737,22.3216,22.3172,6.4803,6.4362,0.0140,0.0136,11.4429,0.2639,0.0000,0.0000,0.0000,22.7048,26.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.9650,
VealeMC3AU-9_102.5m_144,Mandurah_Channel,Mandurah Channel,2009,04,07,2300968.5000,1111.0000,,19.9082,19.8669,35.5351,35.5377,18.1631,17.0325,7.2138,7.1573,0.0020,0.0019,2.1664,0.0027,0.0000,0.0000,0.0000,18.9910,23.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.8128,
VealeMC3W-8_102.5m_164,Mandurah_Channel,Mandurah Channel,2008,07,11,2300968.5000,1111.0000,,39.9355,37.4300,32.3271,32.7831,12.5886,12.5342,8.5519,8.3745,0.0142,0.0128,2.8906,0.4560,0.0000,0.0000,0.0000,12.5035,14.4445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0623,0.0000,0.9802,
VealeMC3SP-8_102.5m_179,Mandurah_Channel,Mandurah Channel,2008,10,13,2300968.5000,1111.0000,,31.9041,28.3173,31.4823,32.2929,16.8209,16.6115,7.7855,7.6924,0.0037,0.0032,1.2936,0.8106,0.0000,0.0000,0.0000,16.0184,20.0563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0638,0.0000,0.9990,
VealeMC3SU-10_102.5m_199,Mandurah_Channel,Mandurah Channel,2010,01,15,2300968.5000,1111.0000,,31.3257,33.0492,39.1355,39.2875,24.3029,22.7211,6.4378,6.2854,0.0441,0.0404,6.0810,0.0951,0.0000,0.1025,0.0000,22.8739,29.4813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.9838,
VealeMC3AU-10_102.5m_219,Mandurah_Channel,Mandurah Channel,2010,04,15,2300968.5000,1111.0000,,27.9130,28.9231,37.1602,37.2577,18.4004,18.3654,7.3846,7.3851,0.0144,0.0154,20.6348,0.0679,0.0000,0.0000,0.0000,21.0970,25.0702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.6442,
VealeMC3W-9_102.5m_239,Mandurah_Channel,Mandurah Channel,2009,07,09,2300968.5000,1111.0000,,33.4155,31.6382,29.2950,30.7574,12.5685,12.6479,8.6230,8.3359,0.0054,0.0045,0.4840,0.7503,0.0000,0.0000,0.0000,12.4826,15.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,0.0000,0.9998,
VealeMC3SP-9_102.5m_259,Mandurah_Channel,Mandurah Channel,2009,10,12,2300968.5000,1111.0000,,33.9535,28.1697,22.6269,25.8075,17.4752,17.5503,7.9098,7.6543,0.0027,0.0026,0.7209,1.6095,16.7325,0.0895,0.0895,15.3221,22.3443,3.8350,0.0000,0.0000,0.0000,0.0303,0.0633,0.0000,0.9206,
YoungMC3SU396_21m_648,Mandurah_Channel,Mandurah Channel,1996,02,16,2300968.5000,1111.0000,,32.3174,33.5229,40.1686,40.4099,25.7699,24.9884,6.3418,6.3112,0.0150,0.0145,7.4984,0.2414,0.0000,0.0000,0.0000,24.2067,28.2228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9924,
YoungMC3AU396_21m_663,Mandurah_Channel,Mandurah Channel,1996,05,22,2300968.5000,1111.0000,,23.3711,36.8993,37.3330,38.3906,15.8348,14.1283,7.5105,7.4079,0.0103,0.0184,1.9255,1.0576,0.0000,0.0000,0.0000,16.2570,19.1212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.9976,
YoungMC3W396_21m_678,Mandurah_Channel,Mandurah Channel,1996,08,29,2300968.5000,1111.0000,,23.4215,20.9946,7.2350,11.6777,14.1198,13.8549,9.7165,9.2410,0.0786,0.0663,1.6287,4.4428,14.1867,0.0000,0.0000,12.5226,15.1813,8.0930,0.0000,0.0000,0.0000,0.0621,0.0619,0.0000,0.7430,
YoungMC3SP396_21m_693,Mandurah_Channel,Mandurah Channel,1996,11,12,2300968.5000,1111.0000,,28.8517,21.6301,28.5841,31.4942,22.7092,19.7181,7.2128,7.3404,0.0092,0.0046,0.9046,2.9101,9.8277,0.0000,0.0000,19.1407,25.9203,5.8403,0.0000,0.0000,0.0000,0.0153,0.0984,0.0000,0.9392,
YoungMC3SU397_21m_708,Mandurah_Channel,Mandurah Channel,1997,02,11,2300968.5000,1111.0000,,34.5624,34.9479,40.5154,40.5932,21.7485,20.7804,6.8586,6.9229,0.0093,0.0088,9.9975,0.0778,0.0000,0.0000,0.0000,23.7683,28.1629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0002,0.0000,0.9634,
YoungMC3AU397_21m_723,Mandurah_Channel,Mandurah Channel,1997,05,05,2300968.5000,1111.0000,,32.3116,32.5228,37.1018,37.1478,15.6375,14.9400,7.6777,7.6736,0.0091,0.0083,1.3206,0.0461,0.0000,0.0000,0.0000,18.3042,21.9388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0000,1.0000,
YoungMC3W397_21m_738,Mandurah_Channel,Mandurah Channel,1997,07,28,2300968.5000,1111.0000,,40.6014,38.5272,26.3472,27.6127,12.6619,12.6645,8.8167,8.6161,0.0130,0.0114,1.2765,1.2655,0.8969,0.0000,0.0000,11.9581,14.3875,0.0000,0.0000,0.0000,0.0000,0.0000,0.1103,0.0000,0.9522,
YoungMC3SP397_21m_753,Mandurah_Channel,Mandurah Channel,1997,11,11,2300968.5000,1111.0000,,32.7968,30.6252,33.6272,33.8403,20.8263,19.9872,7.2575,7.2762,0.0057,0.0049,0.7348,0.2131,0.0000,0.0000,0.0000,19.2390,24.2563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0689,0.0000,0.9949,
VealeMC3W32008_21m_768,Mandurah_Channel,Mandurah Channel,2008,07,11,2300968.5000,1111.0000,,39.9355,37.4300,32.3271,32.7831,12.5886,12.5342,8.5519,8.3745,0.0142,0.0128,2.8906,0.4560,0.0000,0.0000,0.0000,12.5035,14.4445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0623,0.0000,0.9802,
VealeMC3SP32008_21m_787,Mandurah_Channel,Mandurah Channel,2008,10,13,2300968.5000,1111.0000,,31.9041,28.3173,31.4823,32.2929,16.8209,16.6115,7.7855,7.6924,0.0037,0.0032,1.2936,0.8106,0.0000,0.0000,0.0000,16.0184,20.0563,0.0000,0.0000,0.0000,0.0000,0.0000,0.0638,0.0000,0.9990,
VealeMC3SU32009_21m_807,Mandurah_Channel,Mandurah Channel,2009,01,14,2300968.5000,1111.0000,,30.2038,33.2485,38.9097,39.1737,22.3216,22.3172,6.4803,6.4362,0.0140,0.0136,11.4429,0.2639,0.0000,0.0000,0.0000,22.7048,26.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.9650,
VealeMC3AU32009_21m_827,Mandurah_Channel,Mandurah Channel,2009,04,07,2300968.5000,1111.0000,,19.9082,19.8669,35.5351,35.5377,18.1631,17.0325,7.2138,7.1573,0.0020,0.0019,2.1664,0.0027,0.0000,0.0000,0.0000,18.9910,23.4571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284,0.0000,0.8128,
VealeMC3W32009_21m_847,Mandurah_Channel,Mandurah Channel,2009,07,09,2300968.5000,1111.0000,,33.4155,31.6382,29.2950,30.7574,12.5685,12.6479,8.6230,8.3359,0.0054,0.0045,0.4840,0.7503,0.0000,0.0000,0.0000,12.4826,15.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,0.0000,0.9998,
VealeMC3SP32009_21m_867,Mandurah_Channel,Mandurah Channel,2009,10,12,2300968.5000,1111.0000,,33.9535,28.1697,22.6269,25.8075,17.4752,17.5503,7.9098,7.6543,0.0027,0.0026,0.7209,1.6095,16.7325,0.0895,0.0895,15.3221,22.3443,3.8350,0.0000,0.0000,0.0000,0.0303,0.0633,0.0000,0.9206,
VealeMC3SU32010_21m_887,Mandurah_Channel,Mandurah Channel,2010,01,15,2300968.5000,1111.0000,,31.3257,33.0492,39.1355,39.2875,24.3029,22.7211,6.4378,6.2854,0.0441,0.0404,6.0810,0.0951,0.0000,0.1025,0.0000,22.8739,29.4813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0000,0.9838,
VealeMC3AU32010_21m_907,Mandurah_Channel,Mandurah Channel,2010,04,15,2300968.5000,1111.0000,,27.9130,28.9231,37.1602,37.2577,18.4004,18.3654,7.3846,7.3851,0.0144,0.0154,20.6348,0.0679,0.0000,0.0000,0.0000,21.0970,25.0702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.6442,
HallettMC4AU-16_21m_1492,Mandurah_Channel,Mandurah Channel,2016,06,01,2300968.5000,1111.0000,,32.9896,33.6603,33.7457,33.9083,14.4418,13.5072,7.2617,7.3276,0.0028,0.0028,0.5314,0.1626,0.0000,0.0000,0.0000,16.0347,19.6002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0194,0.0000,0.9718,
HallettMC4SP-16_21m_1493,Mandurah_Channel,Mandurah Channel,2016,10,31,2300968.5000,1111.0000,,42.3862,37.5981,30.6326,31.4921,18.2706,17.6462,8.0473,7.8010,0.0102,0.0085,9.6597,0.8595,0.0000,0.0895,0.0000,18.1594,22.3775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0509,0.0000,0.9587,
HallettMC4SU-17_21m_1494,Mandurah_Channel,Mandurah Channel,2017,02,15,2300966.8901,1111.0000,,35.3923,37.0420,34.0891,36.9066,25.7985,25.5118,6.6141,6.8199,0.1013,0.0730,37.0982,2.8176,13.8545,2.1074,1.0591,27.1539,33.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0041,0.0000,0.7526,
HallettMC4W-16_21m_1495,Mandurah_Channel,Mandurah Channel,2016,07,27,2300968.5000,1111.0000,,48.2419,49.6609,29.5502,30.3458,12.4641,11.3093,8.0957,7.9812,0.0093,0.0068,0.4595,0.7956,0.0000,0.0895,0.0000,12.0275,14.2607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0444,0.0000,0.9941,
HallettMC4AU17_21m_1611,Mandurah_Channel,Mandurah Channel,2017,04,13,2300966.8901,1111.0000,,44.3263,46.0723,36.6586,36.7052,21.5714,20.7063,7.1784,7.2362,0.0506,0.0492,37.2328,0.0465,0.0000,1.1898,0.1153,22.6120,26.9448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0384,0.0000,0.5402,
HallettMC4SP17_21m_1615,Mandurah_Channel,Mandurah Channel,2017,10,19,2300966.8901,1111.0000,,40.5740,37.4991,24.6192,26.0678,18.8654,18.3393,8.7988,8.5618,0.0207,0.0161,42.9800,1.4486,4.7924,0.0895,0.0895,16.6671,22.4271,4.7511,0.0000,0.0000,0.0000,0.0046,0.1652,0.0000,0.6867,
HallettMC4SU18_21m_1619,Mandurah_Channel,Mandurah Channel,2018,01,11,2300968.5000,1111.0000,,32.9918,34.3645,37.7492,37.7851,27.4066,26.5569,6.8787,6.7450,0.0367,0.0323,14.0394,0.0676,0.0000,0.0448,0.0000,25.0849,31.4756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.8748,
HallettMC4W17_21m_1623,Mandurah_Channel,Mandurah Channel,2017,06,26,2300966.8901,1111.0000,,53.8231,53.2986,34.4052,34.5086,13.7318,13.5085,7.4681,7.3349,0.0401,0.0385,6.3717,0.1033,0.0000,0.1157,0.0000,14.0193,17.0346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0449,0.0000,0.7937,
Loneragan50SU-81_102.5m_300,Mandurah_Channel,Mandurah Channel,1981,01,07,2300968.5000,1111.0000,,38.6679,40.4642,38.1372,38.4052,23.2279,21.8150,6.8496,6.8600,0.0072,0.0056,0.4709,0.2680,0.0000,0.0000,0.0000,20.1719,26.6054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.9964,
Loneragan50SU-82_133m_301,Mandurah_Channel,Mandurah Channel,1982,01,12,2300968.5000,1111.0000,,26.6261,25.9107,35.3753,35.4082,18.6964,18.5626,7.3702,7.3714,0.0088,0.0084,0.8515,0.0330,0.0000,0.0000,0.0000,20.1915,25.6716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0408,0.0000,0.9710,
Loneragan50SU-83_133m_302,Mandurah_Channel,Mandurah Channel,1983,01,24,2300968.5000,1111.0000,,35.0818,32.4900,35.7842,35.8316,21.5907,20.6919,6.9991,7.0334,0.0116,0.0092,2.1725,0.0474,0.0000,0.0000,0.0000,21.6722,27.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0308,0.0000,0.9701,
Loneragan50SU-80_102.5m_329,Mandurah_Channel,Mandurah Channel,1980,02,13,2300968.5000,1111.0000,,7.9696,7.7938,34.7046,34.8064,22.9541,22.1044,6.8997,6.9470,0.0029,0.0025,7.2708,0.1018,0.0000,0.0000,0.0000,21.7227,24.6339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0565,0.0000,0.8170,
Loneragan50SU-81_102.5m_330,Mandurah_Channel,Mandurah Channel,1981,02,04,2300968.5000,1111.0000,,30.7645,32.8685,38.8014,39.1019,20.1435,20.0251,6.9982,6.9614,0.0075,0.0086,0.8357,0.3005,0.0000,0.0000,0.0000,22.0182,27.2620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.9990,
Loneragan50SU-82_133m_331,Mandurah_Channel,Mandurah Channel,1982,02,04,2300968.5000,1111.0000,,35.3557,22.2357,20.1046,27.1682,25.8164,23.0312,7.1291,6.8483,0.0229,0.0164,5.1524,7.0636,43.9579,0.0000,0.0000,21.2392,29.4552,6.5842,0.0000,0.0000,0.0000,0.0386,0.1106,0.0000,0.9473,
Loneragan50SU-83_133m_332,Mandurah_Channel,Mandurah Channel,1983,02,16,2300968.5000,1111.0000,,60.8015,60.7488,37.0874,37.0955,21.2721,21.1213,6.8730,6.8747,0.0127,0.0123,7.7577,0.0081,0.0000,0.0000,0.0000,21.5433,27.0715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,0.0000,0.9630,
Loneragan50AU-80_102.5m_371,Mandurah_Channel,Mandurah Channel,1980,03,25,2300968.5000,1111.0000,,32.9782,34.4654,38.6308,38.8740,19.9593,19.7644,7.0597,7.0422,0.0052,0.0050,0.4266,0.2431,0.0000,0.0000,0.0000,20.3800,24.5469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,1.0000,
Loneragan50AU-81_102.5m_372,Mandurah_Channel,Mandurah Channel,1981,03,03,2300968.5000,1111.0000,,29.2737,40.3539,38.6361,40.1726,19.1782,18.8021,7.1741,7.0670,0.0054,0.0071,2.2023,1.5364,0.0000,0.0000,0.0000,20.5438,24.7090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.9971,
